ENSMUSG00000000085.16
ENSMUSG00000003299.9
ENSMUSG00000003308.14
ENSMUSG00000003309.13
ENSMUSG00000003341.8
ENSMUSG00000003344.14
ENSMUSG00000003346.14
ENSMUSG00000003354.5
ENSMUSG00000003355.6
ENSMUSG00000003380.11
ENSMUSG00000003410.7
ENSMUSG00000003420.8
ENSMUSG00000003421.13
ENSMUSG00000003429.11
ENSMUSG00000003437.14
ENSMUSG00000003444.8
ENSMUSG00000003458.12
ENSMUSG00000003477.5
ENSMUSG00000003484.4
ENSMUSG00000003526.11
ENSMUSG00000003531.14
ENSMUSG00000003555.7
ENSMUSG00000003575.13
ENSMUSG00000003604.14
ENSMUSG00000003644.17
ENSMUSG00000003665.6
ENSMUSG00000003746.15
ENSMUSG00000003762.13
ENSMUSG00000003808.18
ENSMUSG00000003810.12
ENSMUSG00000003814.8
ENSMUSG00000003863.18
ENSMUSG00000003868.14
ENSMUSG00000003872.9
ENSMUSG00000003948.17
ENSMUSG00000003955.7
ENSMUSG00000004032.10
ENSMUSG00000004040.16
ENSMUSG00000004054.8
ENSMUSG00000004071.12
ENSMUSG00000004099.15
ENSMUSG00000004105.8
ENSMUSG00000004110.14
ENSMUSG00000004127.12
ENSMUSG00000004266.15
ENSMUSG00000004270.13
ENSMUSG00000004285.12
ENSMUSG00000004383.17
ENSMUSG00000004393.10
ENSMUSG00000004415.15
ENSMUSG00000004462.6
ENSMUSG00000004500.9
ENSMUSG00000004561.14
ENSMUSG00000004567.16
ENSMUSG00000004610.4
ENSMUSG00000004630.18
ENSMUSG00000004677.15
ENSMUSG00000004788.11
ENSMUSG00000004880.11
ENSMUSG00000004885.5
ENSMUSG00000004902.7
ENSMUSG00000004929.12
ENSMUSG00000004931.10
ENSMUSG00000004933.17
ENSMUSG00000004934.13
ENSMUSG00000004937.5
ENSMUSG00000004945.15
ENSMUSG00000004947.15
ENSMUSG00000004951.10
ENSMUSG00000004994.12
ENSMUSG00000005069.12
ENSMUSG00000005103.12
ENSMUSG00000005107.13
ENSMUSG00000005150.16
ENSMUSG00000005202.2
ENSMUSG00000005204.12
ENSMUSG00000005220.10
ENSMUSG00000005232.11
ENSMUSG00000005237.14
ENSMUSG00000005251.14
ENSMUSG00000005354.15
ENSMUSG00000005357.8
ENSMUSG00000005374.13
ENSMUSG00000005378.17
ENSMUSG00000005413.7
ENSMUSG00000005442.13
ENSMUSG00000005469.10
ENSMUSG00000005474.9
ENSMUSG00000005481.17
ENSMUSG00000005483.9
ENSMUSG00000005510.9
ENSMUSG00000005533.10
ENSMUSG00000005566.14
ENSMUSG00000005575.16
ENSMUSG00000005611.15
ENSMUSG00000005625.15
ENSMUSG00000005628.12
ENSMUSG00000005667.8
ENSMUSG00000005699.15
ENSMUSG00000005763.15
ENSMUSG00000005779.12
ENSMUSG00000005823.8
ENSMUSG00000005881.13
ENSMUSG00000005947.11
ENSMUSG00000005950.14
ENSMUSG00000005973.6
ENSMUSG00000005980.15
ENSMUSG00000005983.15
ENSMUSG00000005986.15
ENSMUSG00000006024.13
ENSMUSG00000006050.11
ENSMUSG00000006095.12
ENSMUSG00000006205.13
ENSMUSG00000006216.10
ENSMUSG00000006218.4
ENSMUSG00000006241.15
ENSMUSG00000006269.7
ENSMUSG00000006299.13
ENSMUSG00000006301.17
ENSMUSG00000006315.9
ENSMUSG00000006335.16
ENSMUSG00000006342.14
ENSMUSG00000006356.10
ENSMUSG00000006360.11
ENSMUSG00000006389.12
ENSMUSG00000006390.15
ENSMUSG00000006392.16
ENSMUSG00000006418.17
ENSMUSG00000006435.15
ENSMUSG00000006464.8
ENSMUSG00000006517.4
ENSMUSG00000006546.3
ENSMUSG00000006567.11
ENSMUSG00000006575.14
ENSMUSG00000006589.7
ENSMUSG00000006642.3
ENSMUSG00000006676.16
ENSMUSG00000006732.14
ENSMUSG00000006764.8
ENSMUSG00000006800.13
ENSMUSG00000006818.4
ENSMUSG00000006850.7
ENSMUSG00000006998.15
ENSMUSG00000007021.4
ENSMUSG00000007029.16
ENSMUSG00000007035.15
ENSMUSG00000007036.15
ENSMUSG00000007039.12
ENSMUSG00000007050.17
ENSMUSG00000007097.14
ENSMUSG00000007564.14
ENSMUSG00000007589.8
ENSMUSG00000007591.14
ENSMUSG00000007594.9
ENSMUSG00000007603.8
ENSMUSG00000007610.15
ENSMUSG00000007646.13
ENSMUSG00000007721.5
ENSMUSG00000007783.9
ENSMUSG00000007836.6
ENSMUSG00000007888.15
ENSMUSG00000007892.7
ENSMUSG00000007989.6
ENSMUSG00000008028.15
ENSMUSG00000008036.11
ENSMUSG00000008129.14
ENSMUSG00000008136.14
ENSMUSG00000008140.17
ENSMUSG00000008167.14
ENSMUSG00000008373.16
ENSMUSG00000008393.8
ENSMUSG00000008398.14
ENSMUSG00000008450.7
ENSMUSG00000008482.8
ENSMUSG00000008575.17
ENSMUSG00000008601.12
ENSMUSG00000008683.16
ENSMUSG00000008690.15
ENSMUSG00000008822.15
ENSMUSG00000008999.7
ENSMUSG00000009070.14
ENSMUSG00000009079.16
ENSMUSG00000009090.17
ENSMUSG00000009115.5
ENSMUSG00000009248.6
ENSMUSG00000009293.17
ENSMUSG00000009418.15
ENSMUSG00000009545.14
ENSMUSG00000009549.14
ENSMUSG00000009633.3
ENSMUSG00000009640.11
ENSMUSG00000009894.15
ENSMUSG00000009927.8
ENSMUSG00000010021.13
ENSMUSG00000010044.12
ENSMUSG00000010054.4
ENSMUSG00000010064.15
ENSMUSG00000010066.15
ENSMUSG00000010067.13
ENSMUSG00000010080.15
ENSMUSG00000010095.13
ENSMUSG00000010136.14
ENSMUSG00000010307.7
ENSMUSG00000010342.16
ENSMUSG00000010362.9
ENSMUSG00000010376.14
ENSMUSG00000010406.11
ENSMUSG00000010607.8
ENSMUSG00000010651.4
ENSMUSG00000010660.2
ENSMUSG00000010751.15
ENSMUSG00000010755.17
ENSMUSG00000010797.6
ENSMUSG00000010936.10
ENSMUSG00000011096.17
ENSMUSG00000011114.17
ENSMUSG00000011158.7
ENSMUSG00000011179.7
ENSMUSG00000011256.16
ENSMUSG00000011263.16
ENSMUSG00000011267.8
ENSMUSG00000011382.8
ENSMUSG00000011427.16
ENSMUSG00000011658.15
ENSMUSG00000011751.16
ENSMUSG00000011832.15
ENSMUSG00000011837.4
ENSMUSG00000011877.13
ENSMUSG00000012114.16
ENSMUSG00000012123.15
ENSMUSG00000012126.16
ENSMUSG00000012350.15
ENSMUSG00000012428.9
ENSMUSG00000012483.4
ENSMUSG00000012848.15
ENSMUSG00000012889.8
ENSMUSG00000013091.5
ENSMUSG00000013150.15
ENSMUSG00000013155.9
ENSMUSG00000013158.5
ENSMUSG00000013160.7
ENSMUSG00000013353.10
ENSMUSG00000013418.8
ENSMUSG00000013465.18
ENSMUSG00000013483.14
ENSMUSG00000013495.15
ENSMUSG00000013584.5
ENSMUSG00000013646.17
ENSMUSG00000013787.15
ENSMUSG00000013822.6
ENSMUSG00000013858.14
ENSMUSG00000013921.15
ENSMUSG00000013936.12
ENSMUSG00000013997.10
ENSMUSG00000014177.10
ENSMUSG00000014444.16
ENSMUSG00000014470.4
ENSMUSG00000014529.9
ENSMUSG00000014542.3
ENSMUSG00000014547.9
ENSMUSG00000014592.19
ENSMUSG00000014601.13
ENSMUSG00000014602.15
ENSMUSG00000014633.15
ENSMUSG00000014748.13
ENSMUSG00000014769.9
ENSMUSG00000014778.10
ENSMUSG00000014786.7
ENSMUSG00000014791.9
ENSMUSG00000014846.12
ENSMUSG00000014856.12
ENSMUSG00000014859.8
ENSMUSG00000014867.9
ENSMUSG00000014873.15
ENSMUSG00000015090.13
ENSMUSG00000015094.16
ENSMUSG00000015095.12
ENSMUSG00000015133.17
ENSMUSG00000015149.14
ENSMUSG00000015165.16
ENSMUSG00000015202.13
ENSMUSG00000015290.15
ENSMUSG00000015335.16
ENSMUSG00000015342.6
ENSMUSG00000015405.15
ENSMUSG00000015478.13
ENSMUSG00000015488.14
ENSMUSG00000015542.17
ENSMUSG00000015568.15
ENSMUSG00000015605.5
ENSMUSG00000015702.13
ENSMUSG00000015745.9
ENSMUSG00000015750.15
ENSMUSG00000015787.15
ENSMUSG00000015804.14
ENSMUSG00000015806.12
ENSMUSG00000015837.15
ENSMUSG00000015869.16
ENSMUSG00000015882.17
ENSMUSG00000015943.11
ENSMUSG00000015944.9
ENSMUSG00000015970.18
ENSMUSG00000015971.4
ENSMUSG00000015980.14
ENSMUSG00000016179.11
ENSMUSG00000016252.7
ENSMUSG00000016253.12
ENSMUSG00000016257.15
ENSMUSG00000016319.3
ENSMUSG00000016344.14
ENSMUSG00000016382.15
ENSMUSG00000016386.15
ENSMUSG00000016494.9
ENSMUSG00000016498.9
ENSMUSG00000016503.16
ENSMUSG00000016510.11
ENSMUSG00000016554.8
ENSMUSG00000016624.15
ENSMUSG00000016637.6
ENSMUSG00000016757.10
ENSMUSG00000016918.15
ENSMUSG00000016933.17
ENSMUSG00000016946.5
ENSMUSG00000017049.4
ENSMUSG00000017132.17
ENSMUSG00000017165.1
ENSMUSG00000017176.17
ENSMUSG00000017188.3
ENSMUSG00000017210.14
ENSMUSG00000017291.13
ENSMUSG00000017299.13
ENSMUSG00000017300.9
ENSMUSG00000017307.15
ENSMUSG00000017344.4
ENSMUSG00000017466.9
ENSMUSG00000017493.12
ENSMUSG00000017588.2
ENSMUSG00000017639.13
ENSMUSG00000017670.16
ENSMUSG00000017697.3
ENSMUSG00000017713.9
ENSMUSG00000017721.15
ENSMUSG00000017724.14
ENSMUSG00000017740.17
ENSMUSG00000017754.13
ENSMUSG00000017756.8
ENSMUSG00000017774.19
ENSMUSG00000017832.2
ENSMUSG00000017837.12
ENSMUSG00000017978.18
ENSMUSG00000017999.16
ENSMUSG00000018042.17
ENSMUSG00000018196.18
ENSMUSG00000018238.6
ENSMUSG00000018286.6
ENSMUSG00000018293.4
ENSMUSG00000018322.10
ENSMUSG00000018339.11
ENSMUSG00000018381.15
ENSMUSG00000018401.17
ENSMUSG00000018459.15
ENSMUSG00000018476.7
ENSMUSG00000018543.8
ENSMUSG00000018559.16
ENSMUSG00000018565.17
ENSMUSG00000018581.15
ENSMUSG00000018583.5
ENSMUSG00000018585.9
ENSMUSG00000018593.12
ENSMUSG00000018599.5
ENSMUSG00000018659.12
ENSMUSG00000018669.14
ENSMUSG00000018672.15
ENSMUSG00000018677.9
ENSMUSG00000018697.14
ENSMUSG00000018707.13
ENSMUSG00000018770.9
ENSMUSG00000018774.13
ENSMUSG00000018776.9
ENSMUSG00000018861.8
ENSMUSG00000018900.7
ENSMUSG00000018909.15
ENSMUSG00000018931.3
ENSMUSG00000019027.7
ENSMUSG00000019039.13
ENSMUSG00000019080.7
ENSMUSG00000019139.10
ENSMUSG00000019173.11
ENSMUSG00000019178.17
ENSMUSG00000019188.16
ENSMUSG00000019194.14
ENSMUSG00000019261.2
ENSMUSG00000019278.4
ENSMUSG00000019295.8
ENSMUSG00000019326.14
ENSMUSG00000019362.8
ENSMUSG00000019368.13
ENSMUSG00000019428.16
ENSMUSG00000019432.15
ENSMUSG00000019433.8
ENSMUSG00000019464.5
ENSMUSG00000019467.13
ENSMUSG00000019494.14
ENSMUSG00000019505.7
ENSMUSG00000019518.10
ENSMUSG00000019558.14
ENSMUSG00000019578.11
ENSMUSG00000019579.13
ENSMUSG00000019590.16
ENSMUSG00000019647.16
ENSMUSG00000019659.8
ENSMUSG00000019689.4
ENSMUSG00000019738.15
ENSMUSG00000019768.16
ENSMUSG00000019772.4
ENSMUSG00000019779.14
ENSMUSG00000019795.17
ENSMUSG00000019796.12
ENSMUSG00000019804.12
ENSMUSG00000019814.4
ENSMUSG00000019815.6
ENSMUSG00000019822.12
ENSMUSG00000019828.13
ENSMUSG00000019846.11
ENSMUSG00000019850.11
ENSMUSG00000019852.6
ENSMUSG00000019906.14
ENSMUSG00000019917.9
ENSMUSG00000019935.16
ENSMUSG00000019942.12
ENSMUSG00000019970.15
ENSMUSG00000019971.9
ENSMUSG00000020003.15
ENSMUSG00000020023.17
ENSMUSG00000020027.18
ENSMUSG00000020037.15
ENSMUSG00000020048.13
ENSMUSG00000020052.7
ENSMUSG00000020053.18
ENSMUSG00000020070.18
ENSMUSG00000020085.15
ENSMUSG00000020087.4
ENSMUSG00000020107.10
ENSMUSG00000020108.3
ENSMUSG00000020131.14
ENSMUSG00000020133.8
ENSMUSG00000020142.12
ENSMUSG00000020150.13
ENSMUSG00000020151.16
ENSMUSG00000020153.14
ENSMUSG00000020156.16
ENSMUSG00000020160.18
ENSMUSG00000020169.4
ENSMUSG00000020175.13
ENSMUSG00000020176.17
ENSMUSG00000020180.9
ENSMUSG00000020182.16
ENSMUSG00000020190.13
ENSMUSG00000020196.9
ENSMUSG00000020211.15
ENSMUSG00000020214.10
ENSMUSG00000020219.6
ENSMUSG00000020225.10
ENSMUSG00000020230.14
ENSMUSG00000020234.10
ENSMUSG00000020235.16
ENSMUSG00000020258.15
ENSMUSG00000020260.8
ENSMUSG00000020265.15
ENSMUSG00000020282.18
ENSMUSG00000020284.16
ENSMUSG00000020289.15
ENSMUSG00000020307.14
ENSMUSG00000020308.5
ENSMUSG00000020319.9
ENSMUSG00000020321.15
ENSMUSG00000020329.12
ENSMUSG00000020334.6
ENSMUSG00000020335.13
ENSMUSG00000020346.16
ENSMUSG00000020354.15
ENSMUSG00000020374.16
ENSMUSG00000020381.10
ENSMUSG00000020383.1
ENSMUSG00000020388.12
ENSMUSG00000020393.16
ENSMUSG00000020401.6
ENSMUSG00000020412.16
ENSMUSG00000020415.16
ENSMUSG00000020435.17
ENSMUSG00000020444.19
ENSMUSG00000020451.17
ENSMUSG00000020455.16
ENSMUSG00000020456.17
ENSMUSG00000020471.11
ENSMUSG00000020473.13
ENSMUSG00000020475.3
ENSMUSG00000020477.10
ENSMUSG00000020483.14
ENSMUSG00000020515.13
ENSMUSG00000020536.12
ENSMUSG00000020537.9
ENSMUSG00000020541.12
ENSMUSG00000020542.18
ENSMUSG00000020573.16
ENSMUSG00000020585.4
ENSMUSG00000020594.14
ENSMUSG00000020599.13
ENSMUSG00000020600.13
ENSMUSG00000020610.16
ENSMUSG00000020623.11
ENSMUSG00000020656.15
ENSMUSG00000020657.15
ENSMUSG00000020660.5
ENSMUSG00000020676.2
ENSMUSG00000020681.14
ENSMUSG00000020682.17
ENSMUSG00000020689.4
ENSMUSG00000020695.14
ENSMUSG00000020698.11
ENSMUSG00000020708.12
ENSMUSG00000020712.11
ENSMUSG00000020732.13
ENSMUSG00000020737.12
ENSMUSG00000020740.13
ENSMUSG00000020743.15
ENSMUSG00000020747.17
ENSMUSG00000020755.9
ENSMUSG00000020758.15
ENSMUSG00000020766.4
ENSMUSG00000020770.13
ENSMUSG00000020773.11
ENSMUSG00000020776.18
ENSMUSG00000020778.12
ENSMUSG00000020780.15
ENSMUSG00000020798.14
ENSMUSG00000020799.16
ENSMUSG00000020803.3
ENSMUSG00000020805.14
ENSMUSG00000020811.16
ENSMUSG00000020818.16
ENSMUSG00000020828.13
ENSMUSG00000020829.9
ENSMUSG00000020831.18
ENSMUSG00000020832.14
ENSMUSG00000020834.17
ENSMUSG00000020836.15
ENSMUSG00000020838.12
ENSMUSG00000020843.15
ENSMUSG00000020846.6
ENSMUSG00000020848.7
ENSMUSG00000020867.13
ENSMUSG00000020868.15
ENSMUSG00000020873.13
ENSMUSG00000020878.6
ENSMUSG00000020882.17
ENSMUSG00000020886.16
ENSMUSG00000020888.16
ENSMUSG00000020893.17
ENSMUSG00000020894.16
ENSMUSG00000020895.14
ENSMUSG00000020897.12
ENSMUSG00000020902.12
ENSMUSG00000020904.11
ENSMUSG00000020921.6
ENSMUSG00000020930.9
ENSMUSG00000020937.14
ENSMUSG00000020940.13
ENSMUSG00000020945.13
ENSMUSG00000020946.13
ENSMUSG00000020950.10
ENSMUSG00000020961.14
ENSMUSG00000021024.14
ENSMUSG00000021040.15
ENSMUSG00000021066.8
ENSMUSG00000021087.17
ENSMUSG00000021091.8
ENSMUSG00000021095.5
ENSMUSG00000021102.3
ENSMUSG00000021131.13
ENSMUSG00000021133.8
ENSMUSG00000021135.7
ENSMUSG00000021192.15
ENSMUSG00000021198.16
ENSMUSG00000021200.14
ENSMUSG00000021210.15
ENSMUSG00000021211.3
ENSMUSG00000021219.16
ENSMUSG00000021222.8
ENSMUSG00000021223.13
ENSMUSG00000021245.14
ENSMUSG00000021252.11
ENSMUSG00000021253.6
ENSMUSG00000021257.14
ENSMUSG00000021265.3
ENSMUSG00000021266.16
ENSMUSG00000021290.5
ENSMUSG00000021303.13
ENSMUSG00000021319.6
ENSMUSG00000021326.11
ENSMUSG00000021384.14
ENSMUSG00000021404.12
ENSMUSG00000021420.12
ENSMUSG00000021432.14
ENSMUSG00000021440.6
ENSMUSG00000021448.6
ENSMUSG00000021453.2
ENSMUSG00000021456.7
ENSMUSG00000021458.16
ENSMUSG00000021460.16
ENSMUSG00000021461.16
ENSMUSG00000021483.7
ENSMUSG00000021490.10
ENSMUSG00000021518.3
ENSMUSG00000021545.4
ENSMUSG00000021556.11
ENSMUSG00000021573.14
ENSMUSG00000021577.13
ENSMUSG00000021594.10
ENSMUSG00000021596.16
ENSMUSG00000021598.8
ENSMUSG00000021606.7
ENSMUSG00000021620.4
ENSMUSG00000021692.8
ENSMUSG00000021694.18
ENSMUSG00000021697.12
ENSMUSG00000021718.5
ENSMUSG00000021720.10
ENSMUSG00000021728.7
ENSMUSG00000021748.8
ENSMUSG00000021749.5
ENSMUSG00000021759.13
ENSMUSG00000021764.6
ENSMUSG00000021767.16
ENSMUSG00000021768.15
ENSMUSG00000021773.10
ENSMUSG00000021786.12
ENSMUSG00000021791.6
ENSMUSG00000021809.9
ENSMUSG00000021811.6
ENSMUSG00000021815.3
ENSMUSG00000021838.16
ENSMUSG00000021866.15
ENSMUSG00000021868.6
ENSMUSG00000021904.5
ENSMUSG00000021905.13
ENSMUSG00000021913.7
ENSMUSG00000021916.15
ENSMUSG00000021932.13
ENSMUSG00000021943.6
ENSMUSG00000021950.15
ENSMUSG00000021951.5
ENSMUSG00000021959.15
ENSMUSG00000021961.5
ENSMUSG00000021963.16
ENSMUSG00000021966.7
ENSMUSG00000021967.3
ENSMUSG00000021969.7
ENSMUSG00000021975.7
ENSMUSG00000021990.15
ENSMUSG00000021993.9
ENSMUSG00000022010.19
ENSMUSG00000022018.7
ENSMUSG00000022053.13
ENSMUSG00000022066.16
ENSMUSG00000022090.10
ENSMUSG00000022091.5
ENSMUSG00000022098.9
ENSMUSG00000022103.9
ENSMUSG00000022131.2
ENSMUSG00000022132.15
ENSMUSG00000022148.15
ENSMUSG00000022174.8
ENSMUSG00000022177.8
ENSMUSG00000022185.18
ENSMUSG00000022191.15
ENSMUSG00000022194.15
ENSMUSG00000022199.10
ENSMUSG00000022206.6
ENSMUSG00000022215.5
ENSMUSG00000022217.14
ENSMUSG00000022219.9
ENSMUSG00000022223.8
ENSMUSG00000022234.14
ENSMUSG00000022236.9
ENSMUSG00000022249.13
ENSMUSG00000022269.13
ENSMUSG00000022313.10
ENSMUSG00000022314.9
ENSMUSG00000022321.15
ENSMUSG00000022325.14
ENSMUSG00000022335.16
ENSMUSG00000022346.14
ENSMUSG00000022354.3
ENSMUSG00000022364.14
ENSMUSG00000022370.13
ENSMUSG00000022385.10
ENSMUSG00000022391.15
ENSMUSG00000022394.14
ENSMUSG00000022404.7
ENSMUSG00000022407.9
ENSMUSG00000022414.7
ENSMUSG00000022419.15
ENSMUSG00000022420.15
ENSMUSG00000022426.5
ENSMUSG00000022428.7
ENSMUSG00000022434.7
ENSMUSG00000022436.15
ENSMUSG00000022437.6
ENSMUSG00000022440.8
ENSMUSG00000022441.17
ENSMUSG00000022442.15
ENSMUSG00000022450.5
ENSMUSG00000022452.14
ENSMUSG00000022454.16
ENSMUSG00000022475.18
ENSMUSG00000022477.12
ENSMUSG00000022487.14
ENSMUSG00000022488.8
ENSMUSG00000022504.9
ENSMUSG00000022510.14
ENSMUSG00000022515.5
ENSMUSG00000022516.9
ENSMUSG00000022517.16
ENSMUSG00000022534.13
ENSMUSG00000022540.16
ENSMUSG00000022544.13
ENSMUSG00000022546.4
ENSMUSG00000022550.17
ENSMUSG00000022551.7
ENSMUSG00000022552.15
ENSMUSG00000022553.15
ENSMUSG00000022554.6
ENSMUSG00000022555.11
ENSMUSG00000022557.10
ENSMUSG00000022558.15
ENSMUSG00000022561.12
ENSMUSG00000022562.14
ENSMUSG00000022564.6
ENSMUSG00000022565.15
ENSMUSG00000022568.16
ENSMUSG00000022570.5
ENSMUSG00000022580.12
ENSMUSG00000022598.6
ENSMUSG00000022603.9
ENSMUSG00000022607.14
ENSMUSG00000022610.9
ENSMUSG00000022614.7
ENSMUSG00000022619.5
ENSMUSG00000022620.14
ENSMUSG00000022634.9
ENSMUSG00000022659.13
ENSMUSG00000022671.12
ENSMUSG00000022683.13
ENSMUSG00000022702.15
ENSMUSG00000022706.15
ENSMUSG00000022707.16
ENSMUSG00000022711.15
ENSMUSG00000022724.15
ENSMUSG00000022748.7
ENSMUSG00000022760.15
ENSMUSG00000022761.10
ENSMUSG00000022762.17
ENSMUSG00000022769.7
ENSMUSG00000022773.16
ENSMUSG00000022787.10
ENSMUSG00000022788.16
ENSMUSG00000022791.16
ENSMUSG00000022792.16
ENSMUSG00000022799.4
ENSMUSG00000022809.4
ENSMUSG00000022820.3
ENSMUSG00000022832.10
ENSMUSG00000022840.8
ENSMUSG00000022842.16
ENSMUSG00000022849.4
ENSMUSG00000022856.8
ENSMUSG00000022890.13
ENSMUSG00000022892.10
ENSMUSG00000022898.12
ENSMUSG00000022940.16
ENSMUSG00000022949.9
ENSMUSG00000022956.10
ENSMUSG00000022957.19
ENSMUSG00000022960.12
ENSMUSG00000022978.11
ENSMUSG00000022986.5
ENSMUSG00000022994.8
ENSMUSG00000022999.14
ENSMUSG00000023010.14
ENSMUSG00000023011.7
ENSMUSG00000023020.2
ENSMUSG00000023021.15
ENSMUSG00000023022.13
ENSMUSG00000023033.14
ENSMUSG00000023051.10
ENSMUSG00000023055.9
ENSMUSG00000023066.9
ENSMUSG00000023067.13
ENSMUSG00000023073.2
ENSMUSG00000023084.11
ENSMUSG00000023087.15
ENSMUSG00000023092.16
ENSMUSG00000023094.14
ENSMUSG00000023104.9
ENSMUSG00000023143.10
ENSMUSG00000023153.9
ENSMUSG00000023169.14
ENSMUSG00000023235.14
ENSMUSG00000023262.12
ENSMUSG00000023341.14
ENSMUSG00000023345.15
ENSMUSG00000023348.11
ENSMUSG00000023353.13
ENSMUSG00000023367.14
ENSMUSG00000023393.15
ENSMUSG00000023452.18
ENSMUSG00000023505.13
ENSMUSG00000023572.16
ENSMUSG00000023707.13
ENSMUSG00000023764.18
ENSMUSG00000023827.8
ENSMUSG00000023868.15
ENSMUSG00000023882.15
ENSMUSG00000023886.9
ENSMUSG00000023908.7
ENSMUSG00000023938.7
ENSMUSG00000023942.15
ENSMUSG00000023944.14
ENSMUSG00000023947.7
ENSMUSG00000023949.6
ENSMUSG00000023952.13
ENSMUSG00000023960.13
ENSMUSG00000023966.8
ENSMUSG00000023967.9
ENSMUSG00000023971.8
ENSMUSG00000023988.8
ENSMUSG00000023990.18
ENSMUSG00000023992.14
ENSMUSG00000024008.15
ENSMUSG00000024014.7
ENSMUSG00000024036.15
ENSMUSG00000024042.6
ENSMUSG00000024049.14
ENSMUSG00000024052.17
ENSMUSG00000024064.13
ENSMUSG00000024076.9
